day_begin;day_end;begin_time;end_time;begin_time_seconds;end_time_seconds;activity_name;activity_number
192;192;13:35:27;13:44:34;16551327;16551874;Toileting;7
192;192;13:46:00;13:51:45;16551960;16552305;Washing hand/face;4
192;192;13:53:31;14:14:31;16552411;16553671;Watching TV;19
192;192;14:15:58;16:25:16;16553758;16561516;Sleep;24
192;192;16:27:35;16:33:00;16561655;16561980;Washing hand/face;4
192;192;16:34:52;16:40:46;16562092;16562446;Make coffee;13
192;192;16:42:30;16:47:50;16562550;16562870;Washing hand/face;4
192;192;16:49:15;17:03:45;16562955;16563825;Cell use;17
192;192;17:05:09;18:30:18;16563909;16569018;Watching TV;19
192;192;18:32:03;18:38:17;16569123;16569497;Change clothes;2
192;192;18:39:41;18:45:28;16569581;16569928;Make coffee;13
192;192;18:47:18;18:58:22;16570038;16570702;Cell use;17
192;192;19:00:01;19:08:33;16570801;16571313;Change clothes;2
192;192;19:09:49;19:16:28;16571389;16571788;Make up;6
192;192;19:18:44;21:53:52;16571924;16581232;Go out;33
192;192;21:56:45;22:09:42;16581405;16582182;Cell use;17
192;192;22:10:49;22:20:17;16582249;16582817;Change clothes;2
192;193;22:21:40;03:50:52;16582900;16602652;Sleep;24
193;193;03:53:04;03:59:29;16602784;16603169;Toileting;7
193;193;04:01:00;04:06:37;16603260;16603597;Washing hand/face;4
193;193;04:08:15;08:15:39;16603695;16618539;Sleep;24
193;193;08:19:30;08:22:46;16618770;16618966;Washing hand/face;4
193;193;08:24:04;08:31:25;16619044;16619485;Make coffee;13
193;193;08:33:05;08:38:16;16619585;16619896;Change clothes;2
193;193;08:40:06;08:45:10;16620006;16620310;Washing hand/face;4
193;193;08:46:13;08:53:17;16620373;16620797;Toileting;7
193;193;08:54:17;08:57:45;16620857;16621065;Washing hand/face;4
193;193;08:59:14;09:13:54;16621154;16622034;Washing (take shower);3
193;193;09:15:37;09:21:19;16622137;16622479;Hair dray;5
193;193;09:23:14;09:32:04;16622594;16623124;Make sandwich;15
193;193;09:34:04;09:55:01;16623244;16624501;Eating;1
193;193;09:57:48;10:01:54;16624668;16624914;Washing hand/face;4
193;193;10:03:18;10:08:31;16624998;16625311;Toileting;7
193;193;10:09:49;10:14:36;16625389;16625676;Washing hand/face;4
193;193;10:15:55;10:23:44;16625755;16626224;Make coffee;13
193;193;10:25:24;10:41:27;16626324;16627287;Cell use;17
193;193;10:42:30;11:16:08;16627350;16629368;Watching TV;19
193;193;11:17:26;12:04:25;16629446;16632265;Make hot food;16
193;193;12:06:11;12:10:56;16632371;16632656;Washing hand/face;4
193;193;12:12:56;12:52:40;16632776;16635160;Eating;1
193;193;12:55:24;12:58:40;16635324;16635520;Take M.;18
193;193;13:00:15;13:26:45;16635615;16637205;Watching TV;19
193;193;13:28:26;13:34:17;16637306;16637657;Move dish;34
193;193;13:35:29;14:03:53;16637729;16639433;Watching TV;19
193;193;14:05:16;16:18:06;16639516;16647486;Sleep;24
193;193;16:21:03;16:26:36;16647663;16647996;Toileting;7
193;193;16:27:38;16:31:38;16648058;16648298;Washing hand/face;4
193;193;16:32:44;16:42:09;16648364;16648929;Make coffee;13
193;193;16:43:52;16:52:17;16649032;16649537;Toileting;7
193;193;16:53:17;16:57:13;16649597;16649833;Washing hand/face;4
193;193;16:59:09;17:22:00;16649949;16651320;Cell use;17
193;193;17:23:17;18:53:01;16651397;16656781;Watching TV;19
193;193;18:54:05;18:58:17;16656845;16657097;Move dish;34
193;193;18:59:54;19:59:54;16657194;16660794;Eating;1
193;193;20:02:21;20:06:19;16660941;16661179;Move dish;34
193;193;20:07:31;20:11:04;16661251;16661464;Washing hand/face;4
193;193;20:13:01;20:19:11;16661581;16661951;Make coffee;13
193;193;20:20:20;20:27:26;16662020;16662446;Toileting;7
193;193;20:28:26;20:31:44;16662506;16662704;Washing hand/face;4
193;193;20:33:01;21:32:18;16662781;16666338;Reading;35
193;193;21:34:13;21:43:37;16666453;16667017;Make coffee;13
193;193;21:45:23;21:49:39;16667123;16667379;Washing hand/face;4
193;193;21:51:00;22:10:05;16667460;16668605;Cell use;17
193;193;22:11:20;22:16:27;16668680;16668987;Change clothes;2
193;194;22:18:07;03:50:12;16669087;16689012;Sleep;24
194;194;03:52:43;04:02:02;16689163;16689722;Toileting;7
194;194;04:03:25;08:11:16;16689805;16704676;Sleep;24
194;194;08:14:31;08:33:56;16704871;16706036;Washing (take shower);3
194;194;08:35:42;08:38:18;16706142;16706298;Hair dray;5
194;194;08:39:32;08:46:58;16706372;16706818;Make coffee;13
194;194;08:48:44;08:55:00;16706924;16707300;Toileting;7
194;194;08:56:13;08:59:58;16707373;16707598;Washing hand/face;4
194;194;09:01:04;09:08:29;16707664;16708109;Change clothes;2
194;194;09:10:44;09:14:28;16708244;16708468;Washing hand/face;4
194;194;09:16:15;09:21:41;16708575;16708901;Make sandwich;15
194;194;09:23:36;09:47:46;16709016;16710466;Eating;1
194;194;09:50:41;09:55:06;16710641;16710906;Washing hand/face;4
194;194;09:56:15;10:07:12;16710975;16711632;Cell use;17
194;194;10:08:37;10:30:08;16711717;16713008;Vacuuming;10
194;194;10:31:19;11:11:29;16713079;16715489;Laundry;11
194;194;11:12:48;11:52:59;16715568;16717979;Make hot food;16
194;194;11:55:51;12:01:24;16718151;16718484;Move dish;34
194;194;12:03:00;12:47:48;16718580;16721268;Eating;1
194;194;12:50:01;12:55:30;16721401;16721730;Move dish;34
194;194;12:56:31;13:02:07;16721791;16722127;Make coffee;13
194;194;13:03:11;13:34:03;16722191;16724043;Watching TV;19
194;194;13:35:36;13:40:59;16724136;16724459;Washing hand/face;4
194;194;13:42:37;14:12:31;16724557;16726351;Watching TV;19
194;194;14:13:36;14:18:30;16726416;16726710;Washing hand/face;4
194;194;14:20:21;14:27:51;16726821;16727271;Toileting;7
194;194;14:29:01;14:33:58;16727341;16727638;Washing hand/face;4
194;194;14:34:58;15:07:24;16727698;16729644;Watching TV;19
194;194;15:09:18;15:27:43;16729758;16730863;Cell use;17
194;194;15:29:43;15:39:38;16730983;16731578;Toileting;7
194;194;15:41:29;15:47:18;16731689;16732038;Washing hand/face;4
194;194;15:49:03;15:52:43;16732143;16732363;Take M.;18
194;194;15:54:05;18:00:03;16732445;16740003;Sleep;24
194;194;18:01:25;19:22:09;16740085;16744929;Watching TV;19
194;194;19:24:04;19:35:13;16745044;16745713;Wash dish;12
194;194;19:36:48;20:21:56;16745808;16748516;Reading;35
194;194;20:23:36;20:29:50;16748616;16748990;Toileting;7
194;194;20:31:27;20:36:46;16749087;16749406;Washing hand/face;4
194;194;20:38:09;20:44:17;16749489;16749857;Make coffee;13
194;194;20:45:52;22:30:58;16749952;16756258;Watching TV;19
194;194;22:32:19;22:41:01;16756339;16756861;Make coffee;13
194;194;22:42:30;22:49:56;16756950;16757396;Toileting;7
194;194;22:51:43;22:55:13;16757503;16757713;Washing hand/face;4
194;194;22:56:43;23:13:23;16757803;16758803;Cell use;17
194;194;23:14:46;23:53:27;16758886;16761207;Watching TV;19
194;194;23:55:24;23:58:54;16761324;16761534;Move dish;34
195;195;00:00:29;00:04:10;16761629;16761850;Washing hand/face;4
195;195;00:05:33;00:24:33;16761933;16763073;Cell use;17
195;195;00:26:11;01:26:11;16763171;16766771;Eating;1
195;195;01:27:33;01:36:44;16766853;16767404;Change clothes;2
195;195;01:37:59;08:34:43;16767479;16792483;Sleep;24
195;195;08:38:18;08:43:30;16792698;16793010;Washing hand/face;4
195;195;08:44:35;08:52:28;16793075;16793548;Make coffee;13
195;195;08:54:16;09:01:07;16793656;16794067;Change clothes;2
195;195;09:03:05;09:12:38;16794185;16794758;Toileting;7
195;195;09:14:25;09:32:19;16794865;16795939;Washing (take shower);3
195;195;09:33:22;09:35:52;16796002;16796152;Hair dray;5
195;195;09:37:10;09:44:10;16796230;16796650;Make sandwich;15
195;195;09:45:18;10:09:50;16796718;16798190;Eating;1
195;195;10:12:25;11:06:59;16798345;16801619;Watching TV;19
195;195;11:08:07;11:42:03;16801687;16803723;Make hot food;16
195;195;11:43:06;11:48:16;16803786;16804096;Toileting;7
195;195;11:49:53;11:54:55;16804193;16804495;Washing hand/face;4
195;195;11:56:48;12:03:02;16804608;16804982;Make coffee;13
195;195;12:04:30;12:13:14;16805070;16805594;Toileting;7
195;195;12:14:56;12:19:35;16805696;16805975;Washing hand/face;4
195;195;12:20:53;13:15:35;16806053;16809335;Eating;1
195;195;13:17:54;13:20:56;16809474;16809656;Take M.;18
195;195;13:22:08;13:39:10;16809728;16810750;Cell use;17
195;195;13:41:03;13:46:37;16810863;16811197;Move dish;34
195;195;13:48:15;13:51:53;16811295;16811513;Washing hand/face;4
195;195;13:53:43;13:58:07;16811623;16811887;Move dish;34
195;195;13:59:33;14:03:58;16811973;16812238;Washing hand/face;4
195;195;14:05:25;16:25:58;16812325;16820758;Sleep;24
195;195;16:27:02;16:33:45;16820822;16821225;Toileting;7
195;195;16:35:02;16:39:16;16821302;16821556;Washing hand/face;4
195;195;16:40:23;16:47:15;16821623;16822035;Make coffee;13
195;195;16:49:02;17:07:06;16822142;16823226;Cell use;17
195;195;17:08:14;17:41:02;16823294;16825262;Watching TV;19
195;195;17:42:40;18:02:04;16825360;16826524;Cell use;17
195;195;18:03:46;20:09:34;16826626;16834174;Go out;33
195;195;20:11:40;20:18:10;16834300;16834690;Make coffee;13
195;195;20:19:29;22:02:37;16834769;16840957;Watching TV;19
195;195;22:04:00;22:12:39;16841040;16841559;Change clothes;2
195;196;22:14:33;02:45:51;16841673;16857951;Sleep;24
196;196;02:48:34;02:55:30;16858114;16858530;Toileting;7
196;196;02:56:39;03:02:32;16858599;16858952;Washing hand/face;4
196;196;03:04:10;08:07:54;16859050;16877274;Sleep;24
196;196;08:11:03;08:24:30;16877463;16878270;Washing (take shower);3
196;196;08:27:03;08:35:29;16878423;16878929;Make coffee;13
196;196;08:36:49;08:43:10;16879009;16879390;Change clothes;2
196;196;08:45:57;08:54:45;16879557;16880085;Toileting;7
196;196;08:55:54;08:59:43;16880154;16880383;Washing hand/face;4
196;196;09:01:09;09:07:23;16880469;16880843;Make sandwich;15
196;196;09:08:49;09:32:03;16880929;16882323;Eating;1
196;196;09:34:39;09:39:35;16882479;16882775;Washing hand/face;4
196;196;09:41:16;09:48:19;16882876;16883299;Change clothes;2
196;196;09:49:36;11:30:18;16883376;16889418;Go out;33
196;196;11:31:37;12:16:34;16889497;16892194;Make hot food;16
196;196;12:18:18;12:25:03;16892298;16892703;Toileting;7
196;196;12:27:01;12:30:57;16892821;16893057;Washing hand/face;4
196;196;12:32:23;13:12:27;16893143;16895547;Eating;1
196;196;13:15:18;13:17:40;16895718;16895860;Take M.;18
196;196;13:18:41;13:26:55;16895921;16896415;Toileting;7
196;196;13:28:14;13:34:01;16896494;16896841;Washing hand/face;4
196;196;13:35:42;14:03:27;16896942;16898607;Watching TV;19
196;196;14:04:41;16:05:37;16898681;16905937;Sleep;24
196;196;16:08:19;16:14:53;16906099;16906493;Toileting;7
196;196;16:16:16;16:20:31;16906576;16906831;Washing hand/face;4
196;196;16:21:48;16:31:28;16906908;16907488;Make coffee;13
196;196;16:32:28;16:35:39;16907548;16907739;Washing hand/face;4
196;196;16:36:44;16:51:30;16907804;16908690;Cell use;17
196;196;16:53:29;16:57:19;16908809;16909039;Washing hand/face;4
196;196;16:59:06;17:10:44;16909146;16909844;Cell use;17
196;196;17:11:59;18:35:49;16909919;16914949;Watching TV;19
196;196;18:37:44;18:42:53;16915064;16915373;Make coffee;13
196;196;18:44:02;20:12:53;16915442;16920773;Watching TV;19
196;196;20:13:59;21:00:32;16920839;16923632;Make hot food;16
196;196;21:00:32;22:00:32;16923632;16927232;Eating;1
196;196;22:01:38;22:06:59;16927298;16927619;Change clothes;2
196;197;22:08:45;03:30:59;16927725;16947059;Sleep;24
197;197;03:33:25;03:43:12;16947205;16947792;Toileting;7
197;197;03:44:19;03:48:20;16947859;16948100;Washing hand/face;4
197;197;03:50:02;07:58:46;16948202;16963126;Sleep;24
197;197;08:00:51;08:06:45;16963251;16963605;Toileting;7
197;197;08:10:31;08:14:23;16963831;16964063;Washing hand/face;4
197;197;08:15:39;08:25:18;16964139;16964718;Toileting;7
197;197;08:26:35;08:37:48;16964795;16965468;Washing (take shower);3
197;197;08:40:28;08:48:10;16965628;16966090;Change clothes;2
197;197;08:49:31;08:55:42;16966171;16966542;Make coffee;13
197;197;08:57:07;09:02:47;16966627;16966967;Washing hand/face;4
197;197;09:04:31;09:11:35;16967071;16967495;Make sandwich;15
197;197;09:13:26;09:35:32;16967606;16968932;Eating;1
197;197;09:38:25;09:41:57;16969105;16969317;Washing hand/face;4
197;197;09:43:19;09:49:08;16969399;16969748;Make coffee;13
197;197;09:50:41;10:00:41;16969841;16970441;Cell use;17
197;197;10:02:15;10:10:47;16970535;16971047;Toileting;7
197;197;10:11:52;10:15:57;16971112;16971357;Washing hand/face;4
197;197;10:17:49;11:04:47;16971469;16974287;Watching TV;19
197;197;11:06:02;11:48:03;16974362;16976883;Make hot food;16
197;197;11:49:50;12:01:26;16976990;16977686;Cell use;17
197;197;12:02:42;12:11:32;16977762;16978292;Make coffee;13
197;197;12:13:06;12:16:58;16978386;16978618;Move dish;34
197;197;12:18:26;12:53:15;16978706;16980795;Eating;1
197;197;12:55:40;12:59:17;16980940;16981157;Take M.;18
197;197;13:00:56;13:20:07;16981256;16982407;Cell use;17
197;197;13:21:22;13:44:23;16982482;16983863;Watching TV;19
197;197;13:46:20;13:54:27;16983980;16984467;Toileting;7
197;197;13:55:55;14:01:54;16984555;16984914;Washing hand/face;4
197;197;14:03:08;16:32:48;16984988;16993968;Sleep;24
197;197;16:34:04;16:40:41;16994044;16994441;Make coffee;13
197;197;16:41:41;17:10:27;16994501;16996227;Cell use;17
197;197;17:11:41;18:23:46;16996301;17000626;Watching TV;19
197;197;18:24:47;18:35:50;17000687;17001350;Wash dish;12
197;197;18:37:23;18:44:20;17001443;17001860;Toileting;7
197;197;18:45:54;18:51:42;17001954;17002302;Washing hand/face;4
197;197;18:53:14;19:32:49;17002394;17004769;Make hot food;16
197;197;19:34:42;19:39:12;17004882;17005152;Move dish;34
197;197;19:40:48;19:46:07;17005248;17005567;Washing hand/face;4
197;197;19:47:53;20:04:47;17005673;17006687;Cell use;17
197;197;20:06:01;20:49:20;17006761;17009360;Reading;35
197;197;20:51:03;21:07:37;17009463;17010457;Cell use;17
197;197;21:09:15;21:45:58;17010555;17012758;Reading;35
197;197;21:47:21;22:47:21;17012841;17016441;Eating;1
197;197;22:48:46;22:56:26;17016526;17016986;Change clothes;2
197;198;22:57:47;06:40:30;17017067;17044830;Sleep;24
198;198;06:42:52;06:52:07;17044972;17045527;Toileting;7
198;198;06:53:28;06:58:48;17045608;17045928;Washing hand/face;4
198;198;07:00:23;08:50:02;17046023;17052602;Sleep;24
198;198;08:53:54;08:58:35;17052834;17053115;Washing hand/face;4
198;198;08:59:51;09:08:41;17053191;17053721;Change clothes;2
198;198;09:10:18;09:20:00;17053818;17054400;Toileting;7
198;198;09:21:02;09:25:33;17054462;17054733;Washing hand/face;4
198;198;09:26:59;09:32:58;17054819;17055178;Make coffee;13
198;198;09:34:36;09:46:57;17055276;17056017;Washing (take shower);3
198;198;09:48:29;09:51:13;17056109;17056273;Hair dray;5
198;198;09:52:39;09:59:13;17056359;17056753;Make sandwich;15
198;198;10:00:55;10:23:54;17056855;17058234;Eating;1
198;198;10:26:18;10:31:58;17058378;17058718;Washing hand/face;4
198;198;10:33:09;10:42:45;17058789;17059365;Make tee;14
198;198;10:44:15;10:49:50;17059455;17059790;Washing hand/face;4
198;198;10:51:19;10:59:04;17059879;17060344;Make coffee;13
198;198;11:00:20;11:13:43;17060420;17061223;Cell use;17
198;198;11:15:01;12:09:31;17061301;17064571;Make hot food;16
198;198;12:10:32;12:14:05;17064632;17064845;Washing hand/face;4
198;198;12:15:46;12:21:31;17064946;17065291;Make coffee;13
198;198;12:22:36;12:52:31;17065356;17067151;Watching TV;19
198;198;12:54:13;13:02:54;17067253;17067774;Toileting;7
198;198;13:04:53;13:08:29;17067893;17068109;Washing hand/face;4
198;198;13:10:17;13:51:11;17068217;17070671;Eating;1
198;198;13:53:40;13:56:37;17070820;17070997;Take M.;18
198;198;13:57:56;14:01:05;17071076;17071265;Washing hand/face;4
198;198;14:02:13;16:21:55;17071333;17079715;Sleep;24
198;198;16:23:27;16:31:00;17079807;17080260;Toileting;7
198;198;16:32:47;16:36:14;17080367;17080574;Washing hand/face;4
198;198;16:37:51;16:46:39;17080671;17081199;Make coffee;13
198;198;16:48:09;16:55:21;17081289;17081721;Toileting;7
198;198;16:56:47;17:00:36;17081807;17082036;Washing hand/face;4
198;198;17:01:47;18:23:36;17082107;17087016;Watching TV;19
198;198;18:25:28;19:05:32;17087128;17089532;Make hot food;16
198;198;19:05:32;20:05:32;17089532;17093132;Eating;1
198;198;20:08:10;20:11:54;17093290;17093514;Move dish;34
198;198;20:13:40;20:21:19;17093620;17094079;Toileting;7
198;198;20:22:35;20:26:34;17094155;17094394;Washing hand/face;4
198;198;20:27:55;21:55:40;17094475;17099740;Watching TV;19
198;198;21:56:54;22:06:16;17099814;17100376;Change clothes;2
198;198;22:07:27;22:13:37;17100447;17100817;Change clothes;2
198;199;22:15:29;02:28:12;17100929;17116092;Sleep;24
199;199;02:30:55;02:38:46;17116255;17116726;Toileting;7
199;199;02:39:53;02:45:17;17116793;17117117;Washing hand/face;4
199;199;02:47:16;08:17:41;17117236;17137061;Sleep;24
199;199;08:21:12;08:35:29;17137272;17138129;Washing (take shower);3
199;199;08:37:04;08:40:11;17138224;17138411;Hair dray;5
199;199;08:41:57;08:51:04;17138517;17139064;Toileting;7
199;199;08:52:47;08:58:09;17139167;17139489;Washing hand/face;4
199;199;08:59:16;09:08:13;17139556;17140093;Change clothes;2
199;199;09:10:00;09:15:30;17140200;17140530;Make coffee;13
199;199;09:17:09;09:21:48;17140629;17140908;Washing hand/face;4
199;199;09:23:43;09:30:42;17141023;17141442;Make sandwich;15
199;199;09:31:49;10:01:03;17141509;17143263;Eating;1
199;199;10:02:22;10:10:09;17143342;17143809;Toileting;7
199;199;10:11:19;10:14:32;17143879;17144072;Washing hand/face;4
199;199;10:16:10;10:57:25;17144170;17146645;Reading;35
199;199;10:58:29;11:56:37;17146709;17150197;Watching TV;19
199;199;11:58:04;12:42:19;17150284;17152939;Make hot food;16
199;199;12:44:03;12:47:14;17153043;17153234;Washing hand/face;4
199;199;12:48:23;13:31:51;17153303;17155911;Eating;1
199;199;13:34:41;13:38:26;17156081;17156306;Take M.;18
199;199;13:40:14;14:03:44;17156414;17157824;Watching TV;19
199;199;14:05:01;16:09:37;17157901;17165377;Sleep;24
199;199;16:12:37;16:17:44;17165557;17165864;Toileting;7
199;199;16:19:11;16:24:10;17165951;17166250;Washing hand/face;4
199;199;16:25:27;16:47:33;17166327;17167653;Cell use;17
199;199;16:48:42;16:54:08;17167722;17168048;Washing hand/face;4
199;199;16:55:14;17:04:17;17168114;17168657;Make coffee;13
199;199;17:05:18;18:41:44;17168718;17174504;Watching TV;19
199;199;18:43:30;18:57:43;17174610;17175463;Wash dish;12
199;199;18:59:18;19:07:16;17175558;17176036;Make coffee;13
199;199;19:08:30;20:10:02;17176110;17179802;Watching TV;19
199;199;20:11:08;20:18:05;17179868;17180285;Toileting;7
199;199;20:19:57;20:22:57;17180397;17180577;Washing hand/face;4
199;199;20:24:15;21:24:15;17180655;17184255;Eating;1
199;199;21:26:23;22:42:15;17184383;17188935;Watching TV;19
199;199;22:43:24;22:51:50;17189004;17189510;Change clothes;2
199;200;22:53:27;06:05:24;17189607;17215524;Sleep;24
200;200;06:08:13;06:14:20;17215693;17216060;Toileting;7
200;200;06:15:42;06:20:17;17216142;17216417;Washing hand/face;4
200;200;06:21:34;08:53:47;17216494;17225627;Sleep;24
200;200;08:57:13;09:01:19;17225833;17226079;Washing hand/face;4
200;200;09:03:16;09:10:54;17226196;17226654;Make coffee;13
200;200;09:11:40;09:18:05;17226700;17227085;Toileting;7
200;200;09:19:29;09:25:13;17227169;17227513;Washing hand/face;4
200;200;09:26:34;09:32:43;17227594;17227963;Change clothes;2
200;200;09:34:39;09:40:05;17228079;17228405;Washing hand/face;4
200;200;09:41:47;09:52:24;17228507;17229144;Washing (take shower);3
200;200;09:54:19;09:57:49;17229259;17229469;Hair dray;5
200;200;09:59:48;10:09:06;17229588;17230146;Make sandwich;15
200;200;10:10:35;10:34:56;17230235;17231696;Eating;1
200;200;10:36:59;11:10:21;17231819;17233821;Watching TV;19
200;200;11:11:27;12:08:21;17233887;17237301;Make hot food;16
200;200;12:09:31;12:13:33;17237371;17237613;Washing hand/face;4
200;200;12:15:15;12:56:53;17237715;17240213;Eating;1
200;200;12:59:14;13:04:26;17240354;17240666;Move dish;34
200;200;13:06:11;13:09:45;17240771;17240985;Take M.;18
200;200;13:11:45;13:30:21;17241105;17242221;Cell use;17
200;200;13:31:24;13:36:18;17242284;17242578;Washing hand/face;4
200;200;13:37:50;13:42:57;17242670;17242977;Make coffee;13
200;200;13:44:10;13:50:42;17243050;17243442;Toileting;7
200;200;13:52:24;13:57:50;17243544;17243870;Washing hand/face;4
200;200;13:59:19;14:39:19;17243959;17246359;Watching TV;19
200;200;14:40:38;17:04:47;17246438;17255087;Sleep;24
200;200;17:05:51;19:00:22;17255151;17262022;Watching TV;19
200;200;19:02:01;19:13:04;17262121;17262784;Wash dish;12
200;200;19:14:19;19:56:26;17262859;17265386;Watching TV;19
200;200;19:57:55;20:05:15;17265475;17265915;Change clothes;2
200;200;20:07:50;22:27:43;17266070;17274463;Go out;33
200;200;22:28:56;22:34:09;17274536;17274849;Change clothes;2
200;201;22:35:27;02:51:51;17274927;17290311;Sleep;24
201;201;02:54:09;03:01:31;17290449;17290891;Toileting;7
201;201;03:03:18;08:31:52;17290998;17310712;Sleep;24
201;201;08:35:31;08:41:01;17310931;17311261;Washing hand/face;4
201;201;08:42:09;08:55:19;17311329;17312119;Washing (take shower);3
201;201;08:57:50;09:04:49;17312270;17312689;Toileting;7
201;201;09:06:13;09:10:02;17312773;17313002;Washing hand/face;4
201;201;09:11:43;09:21:14;17313103;17313674;Make coffee;13
201;201;09:22:24;09:31:48;17313744;17314308;Change clothes;2
201;201;09:34:24;09:37:49;17314464;17314669;Washing hand/face;4
201;201;09:39:10;09:48:32;17314750;17315312;Make sandwich;15
201;201;09:49:40;10:13:55;17315380;17316835;Eating;1
201;201;10:16:14;10:19:15;17316974;17317155;Washing hand/face;4
201;201;10:20:45;11:04:42;17317245;17319882;Laundry;11
201;201;11:06:20;11:44:41;17319980;17322281;Vacuuming;10
201;201;11:45:50;12:35:52;17322350;17325352;Make hot food;16
201;201;12:37:16;12:48:54;17325436;17326134;Cell use;17
201;201;12:50:49;12:59:38;17326249;17326778;Make coffee;13
201;201;13:01:24;13:28:03;17326884;17328483;Watching TV;19
201;201;13:29:58;14:01:28;17328598;17330488;Eating;1
201;201;14:03:46;14:05:53;17330626;17330753;Take M.;18
201;201;14:07:18;16:20:27;17330838;17338827;Sleep;24
201;201;16:21:57;16:26:35;17338917;17339195;Washing hand/face;4
201;201;16:27:36;16:54:35;17339256;17340875;Cell use;17
201;201;16:56:14;17:06:04;17340974;17341564;Make coffee;13
201;201;17:07:32;18:45:31;17341652;17347531;Watching TV;19
201;201;18:47:09;18:54:22;17347629;17348062;Change clothes;2
201;201;18:55:39;19:02:55;17348139;17348575;Toileting;7
201;201;19:04:08;19:09:31;17348648;17348971;Washing hand/face;4
201;201;19:11:12;20:11:12;17349072;17352672;Eating;1
201;201;20:13:17;20:18:12;17352797;17353092;Move dish;34
201;201;20:19:29;20:22:42;17353169;17353362;Washing hand/face;4
201;201;20:24:40;20:31:54;17353480;17353914;Toileting;7
201;201;20:33:15;20:37:50;17353995;17354270;Washing hand/face;4
201;201;20:39:31;20:49:28;17354371;17354968;Make coffee;13
201;201;20:50:47;21:26:40;17355047;17357200;Reading;35
201;202;21:28:13;00:20:55;17357293;17367655;Go out;33
202;202;00:22:25;00:27:35;17367745;17368055;Change clothes;2
202;202;00:29:05;07:46:25;17368145;17394385;Sleep;24
202;202;07:49:06;07:58:35;17394546;17395115;Toileting;7
202;202;08:00:17;10:24:20;17395217;17403860;Sleep;24
202;202;10:27:42;10:37:56;17404062;17404676;Washing (take shower);3
202;202;10:39:36;10:45:09;17404776;17405109;Hair dray;5
202;202;10:46:35;10:54:14;17405195;17405654;Make coffee;13
202;202;10:55:56;11:05:43;17405756;17406343;Change clothes;2
202;202;11:07:29;11:14:48;17406449;17406888;Toileting;7
202;202;11:15:51;11:19:11;17406951;17407151;Washing hand/face;4
202;202;11:21:08;11:29:43;17407268;17407783;Make sandwich;15
202;202;11:31:31;11:51:51;17407891;17409111;Eating;1
202;202;11:53:08;12:49:04;17409188;17412544;Make hot food;16
202;202;12:50:48;12:53:50;17412648;17412830;Washing hand/face;4
202;202;12:55:34;13:33:05;17412934;17415185;Eating;1
202;202;13:35:19;13:37:24;17415319;17415444;Take M.;18
202;202;13:38:45;13:46:58;17415525;17416018;Make coffee;13
202;202;13:48:49;14:02:49;17416129;17416969;Cell use;17
202;202;14:03:55;16:22:29;17417035;17425349;Sleep;24
202;202;16:23:57;16:30:01;17425437;17425801;Toileting;7
202;202;16:31:19;16:36:34;17425879;17426194;Washing hand/face;4
202;202;16:37:56;16:43:00;17426276;17426580;Make coffee;13
202;202;16:44:05;16:48:27;17426645;17426907;Washing hand/face;4
202;202;16:50:00;17:06:06;17427000;17427966;Cell use;17
202;202;17:07:07;17:40:25;17428027;17430025;Watching TV;19
202;202;17:41:46;18:19:47;17430106;17432387;Make hot food;16
202;202;18:19:47;19:19:47;17432387;17435987;Eating;1
202;202;19:21:53;19:28:54;17436113;17436534;Make coffee;13
202;202;19:30:22;21:04:01;17436622;17442241;Watching TV;19
202;202;21:05:47;21:47:20;17442347;17444840;Reading;35
202;202;21:48:58;21:54:22;17444938;17445262;Toileting;7
202;202;21:55:23;22:00:56;17445323;17445656;Washing hand/face;4
202;202;22:02:01;22:08:45;17445721;17446125;Change clothes;2
202;203;22:10:01;05:23:10;17446201;17472190;Sleep;24
203;203;05:25:51;05:35:43;17472351;17472943;Toileting;7
203;203;05:36:55;05:42:40;17473015;17473360;Washing hand/face;4
203;203;05:43:50;08:06:02;17473430;17481962;Sleep;24
203;203;08:10:12;08:13:34;17482212;17482414;Washing hand/face;4
203;203;08:14:46;08:20:20;17482486;17482820;Change clothes;2
203;203;08:23:18;08:27:55;17482998;17483275;Washing hand/face;4
203;203;08:29:51;08:36:04;17483391;17483764;Make coffee;13
203;203;08:37:30;08:45:20;17483850;17484320;Toileting;7
203;203;08:46:45;08:52:05;17484405;17484725;Washing hand/face;4
203;203;08:53:27;09:07:10;17484807;17485630;Washing (take shower);3
203;203;09:08:15;09:13:30;17485695;17486010;Hair dray;5
203;203;09:15:15;09:23:53;17486115;17486633;Make sandwich;15
203;203;09:25:45;09:53:00;17486745;17488380;Eating;1
203;203;09:55:20;09:59:24;17488520;17488764;Washing hand/face;4
203;203;10:01:09;10:10:01;17488869;17489401;Change clothes;2
203;203;10:11:51;10:27:31;17489511;17490451;Cell use;17
203;203;10:28:54;12:09:50;17490534;17496590;Go out;33
203;203;12:10:53;12:44:28;17496653;17498668;Make hot food;16
203;203;12:45:47;12:50:06;17498747;17499006;Washing hand/face;4
203;203;12:51:57;13:30:59;17499117;17501459;Eating;1
203;203;13:33:52;13:36:45;17501632;17501805;Take M.;18
203;203;13:38:41;13:50:22;17501921;17502622;Cell use;17
203;203;13:51:32;13:57:21;17502692;17503041;Move dish;34
203;203;13:58:40;14:03:56;17503120;17503436;Make coffee;13
